0.43003E-12 0.12980E-14 0.00000E+01 7445150 0 0 24101 0.56030E+17 0.00000E+01 0.42997E-12 0.00000E+01 0.00000E+01 0
1 4.1553e-13 1.2691e-14 4.3191 4.8871e-11 4.1553e-13
2 4.2871e-13 7.7447e-15 3.613 4.2709e-11 4.287e-13
3 4.3348e-13 5.0103e-15 3.2692 4.3425e-11 4.3343e-13
4 3.9665e-13 2.3214e-14 5.8526 8.5211e-11 3.9664e-13
5 4.2287e-13 1.3312e-14 4.4519 8.2211e-11 4.2286e-13
6 4.3746e-13 7.4716e-15 3.4159 4.2753e-11 4.3744e-13
7 4.1109e-13 1.2907e-14 4.4401 8.1875e-11 4.1108e-13
8 4.2985e-13 7.4666e-15 3.4741 3.7371e-11 4.2974e-13
9 4.2468e-13 4.7125e-15 3.1386 2.8241e-11 4.2466e-13
10 4.3297e-13 1.7074e-14 22.307 2.1216e-09 4.3293e-13
11 4.3274e-13 1.2096e-14 22.362 2.0311e-09 4.3271e-13
12 4.2241e-13 7.2019e-15 19.289 1.3747e-09 4.2237e-13
13 4.2548e-13 1.544e-14 5.1319 1.071e-10 4.2547e-13
14 4.2466e-13 8.5424e-15 4.0232 4.325e-11 4.2465e-13
15 4.3218e-13 5.4534e-15 3.569 5.4219e-11 4.3215e-13
16 4.5279e-13 1.1308e-14 14.127 8.9675e-10 4.5275e-13
17 4.3209e-13 6.9376e-15 12.845 7.1835e-10 4.3207e-13
18 4.3006e-13 4.7112e-15 12.394 7.329e-10 4.3004e-13
19 4.2987e-13 1.3513e-14 4.4455 6.0401e-11 4.2984e-13
20 4.3498e-13 8.734e-15 4.0158 9.367e-11 4.3496e-13
21 4.3173e-13 5.5262e-15 3.6204 5.6628e-11 4.3165e-13
22 4.1971e-13 1.493e-14 7.1145 2.3229e-10 4.1967e-13
23 4.2552e-13 9.3939e-15 6.2442 1.2392e-10 4.255e-13
24 4.333e-13 6.3968e-15 5.9052 1.3987e-10 4.3328e-13
25 4.5196e-13 1.607e-14 5.0285 8.3584e-11 4.5194e-13
26 4.2587e-13 8.4267e-15 3.9574 5.9789e-11 4.2584e-13
27 4.3289e-13 5.7217e-15 3.7385 4.6927e-11 4.3279e-13
28 4.2748e-13 1.2902e-14 4.2684 5.0593e-11 4.2747e-13
29 4.3584e-13 7.6905e-15 3.529 5.593e-11 4.3456e-13
30 4.1955e-13 4.6639e-15 3.1442 3.4505e-11 4.1953e-13
31 4.2702e-13 1.1471e-14 5.3726 1.522e-10 4.2697e-13
32 4.4016e-13 7.9678e-15 5.1201 1.2343e-10 4.4013e-13
33 4.4146e-13 5.2354e-15 4.7437 1.127e-10 4.413e-13
34 4.198e-13 2.9298e-14 6.9789 2.0327e-10 4.197e-13
35 4.2165e-13 1.2082e-14 4.0524 4.1495e-11 4.2163e-13
36 4.2107e-13 7.1125e-15 3.3783 2.8953e-11 4.2099e-13
37 4.2962e-13 1.413e-14 4.6514 5.3571e-11 4.2951e-13
38 4.3082e-13 8.5741e-15 3.9804 6.2379e-11 4.308e-13
39 4.3029e-13 5.7172e-15 3.7581 3.9967e-11 4.3026e-13
40 4.2732e-13 1.095e-14 5.1251 8.0422e-11 4.273e-13
41 4.3231e-13 7.8034e-15 5.1054 9.5208e-11 4.3229e-13
42 4.3251e-13 5.0854e-15 4.7031 7.1944e-11 4.3248e-13
43 4.1534e-13 1.5253e-14 5.1937 8.3361e-11 4.1531e-13
44 4.4182e-13 1.0745e-14 4.8637 1.4656e-10 4.4182e-13
45 4.3142e-13 6.4043e-15 4.1987 6.1697e-11 4.3129e-13
<lo_statistics>
<cumulated_time> 164.13078099999998 </cumulated_time>
</lo_statistics>
