0.38409E-08 0.17698E-10 0.00000E+01 199496 0 0 10745 0.27970E+13 0.00000E+01 0.38358E-08 0.00000E+01 0.00000E+01 0
1 4.6114e-09 6.502e-10 8.4139 9.5302e-07 4.611e-09
2 3.8387e-09 1.2285e-10 2.7009 2.9146e-07 3.8381e-09
3 3.8913e-09 5.3426e-11 1.6386 2.2074e-07 3.859e-09
4 3.9919e-09 4.9261e-10 7.364 4.9717e-07 3.9913e-09
5 3.7489e-09 1.2831e-10 2.8885 2.0039e-07 3.7479e-09
6 3.8401e-09 5.3011e-11 1.6475 8.1215e-08 3.8393e-09
7 3.8808e-09 5.6273e-10 8.6529 9.5724e-07 3.8803e-09
8 3.7621e-09 1.1892e-10 2.6676 1.6942e-07 3.761e-09
9 3.8161e-09 5.1487e-11 1.6103 1.0288e-07 3.8145e-09
10 4.5741e-09 6.3337e-10 8.2629 7.9019e-07 4.574e-09
11 3.9501e-09 1.3846e-10 2.9582 3.1243e-07 3.9495e-09
12 3.8389e-09 5.3705e-11 1.6696 9.6415e-08 3.8362e-09
13 3.7625e-09 5.0451e-10 8.0015 8.7722e-07 3.7597e-09
14 3.7631e-09 1.1849e-10 2.6572 1.8617e-07 3.7542e-09
15 3.8336e-09 5.2372e-11 1.6305 7.1259e-08 3.8296e-09
16 3.3775e-09 4.0891e-10 7.2248 4.4737e-07 3.3769e-09
17 3.95e-09 1.2504e-10 2.6714 2.3389e-07 3.9491e-09
18 3.8615e-09 5.2821e-11 1.6326 1.273e-07 3.8599e-09
19 3.8765e-09 5.8451e-10 8.9977 8.7269e-07 3.8758e-09
20 3.6062e-09 1.3645e-10 3.1932 3.3819e-07 3.6052e-09
21 3.829e-09 5.8804e-11 1.8329 1.2164e-07 3.8263e-09
22 3.5172e-09 4.7843e-10 8.1171 7.7048e-07 3.5165e-09
23 3.7067e-09 1.3468e-10 3.0662 2.9596e-07 3.7062e-09
24 3.8772e-09 5.6311e-11 1.7334 1.0264e-07 3.8767e-09
<lo_statistics>
<cumulated_time> 6.202027999999999 </cumulated_time>
</lo_statistics>
