0.23072E-05 0.83891E-08 0.00000E+01 229788 0 0 13407 0.58120E+10 0.00000E+01 0.23067E-05 0.00000E+01 0.00000E+01 0
1 2.3239e-06 2.4728e-07 6.4251 0.0002593 2.3228e-06
2 2.3434e-06 6.332e-08 2.3074 0.00010791 2.3432e-06
3 2.3132e-06 2.7628e-08 1.4424 5.0027e-05 2.3123e-06
4 2.1979e-06 2.1845e-07 6.0014 0.00025876 2.1971e-06
5 2.2449e-06 5.8055e-08 2.2083 7.2985e-05 2.2445e-06
6 2.2976e-06 2.5408e-08 1.3355 3.2004e-05 2.2974e-06
7 2.124e-06 2.4815e-07 7.0546 0.00038206 2.1237e-06
8 2.3098e-06 6.6794e-08 2.4694 0.00013181 2.3094e-06
9 2.2972e-06 2.9562e-08 1.5541 6.0422e-05 2.296e-06
10 2.2045e-06 2.1349e-07 5.8474 0.00025472 2.2043e-06
11 2.2356e-06 6.1062e-08 2.3324 6.7887e-05 2.2342e-06
12 2.3209e-06 2.7433e-08 1.4274 4.4535e-05 2.3207e-06
13 2.2933e-06 2.4316e-07 6.4023 0.00028782 2.2925e-06
14 2.3157e-06 5.9715e-08 2.2021 0.00010026 2.3152e-06
15 2.3052e-06 2.5406e-08 1.331 2.8578e-05 2.3049e-06
16 2.2015e-06 2.3951e-07 6.569 0.00029072 2.2014e-06
17 2.3147e-06 6.3795e-08 2.3535 0.00011148 2.3142e-06
18 2.3329e-06 2.5865e-08 1.3389 3.3981e-05 2.3327e-06
19 2.3625e-06 2.6757e-07 6.8388 0.00037845 2.3613e-06
20 2.3216e-06 7.0738e-08 2.6019 0.00011628 2.3214e-06
21 2.336e-06 3.0487e-08 1.5761 5.0359e-05 2.3357e-06
22 2.3323e-06 2.4073e-07 6.2324 0.00033546 2.3322e-06
23 2.3611e-06 7.1569e-08 2.5884 0.00014711 2.3608e-06
24 2.2859e-06 2.8789e-08 1.5209 3.7172e-05 2.2857e-06
25 2.2294e-06 2.0888e-07 5.6573 0.00020709 2.2293e-06
26 2.2107e-06 5.7205e-08 2.2097 0.0001106 2.2104e-06
27 2.3018e-06 2.5876e-08 1.3576 3.1184e-05 2.3014e-06
<lo_statistics>
<cumulated_time> 7.200809 </cumulated_time>
</lo_statistics>
