0.38738E-08 0.16664E-10 0.00000E+01 238160 0 0 12608 0.32590E+13 0.00000E+01 0.38702E-08 0.00000E+01 0.00000E+01 0
1 3.7646e-09 5.3835e-10 8.7219 9.1711e-07 3.7644e-09
2 3.8076e-09 1.2279e-10 2.7817 1.9735e-07 3.7951e-09
3 3.8991e-09 5.4005e-11 1.6896 9.8106e-08 3.8968e-09
4 4.119e-09 5.2207e-10 7.7306 8.5496e-07 4.1189e-09
5 3.9962e-09 1.3552e-10 2.9252 2.8139e-07 3.9538e-09
6 3.8714e-09 4.8721e-11 1.5351 6.6685e-08 3.8692e-09
7 3.2359e-09 5.3079e-10 10.004 1.0292e-06 3.2358e-09
8 3.8461e-09 1.3718e-10 3.0766 2.9828e-07 3.8449e-09
9 3.9917e-09 5.6069e-11 1.7135 1.0225e-07 3.9886e-09
10 3.8566e-09 4.9709e-10 7.8616 5.7501e-07 3.8526e-09
11 3.745e-09 1.2111e-10 2.7894 2.5232e-07 3.7439e-09
12 3.846e-09 4.8854e-11 1.5495 7.6715e-08 3.8443e-09
13 3.5507e-09 5.7937e-10 9.9519 1.0917e-06 3.5506e-09
14 3.794e-09 1.188e-10 2.7008 1.572e-07 3.7909e-09
15 3.912e-09 4.8964e-11 1.5268 9.6034e-08 3.9098e-09
16 3.5352e-09 4.7809e-10 8.2484 7.7727e-07 3.5351e-09
17 3.771e-09 1.2353e-10 2.8255 1.6684e-07 3.7702e-09
18 3.8949e-09 5.0512e-11 1.582 7.2281e-08 3.8924e-09
19 3.4117e-09 5.603e-10 10.017 1.4036e-06 3.4115e-09
20 3.7765e-09 1.2715e-10 2.9041 2.0984e-07 3.7718e-09
21 3.8154e-09 5.4629e-11 1.7466 1.3595e-07 3.8126e-09
22 3.7995e-09 1.1563e-10 2.6251 1.6266e-07 3.7957e-09
23 4.2018e-09 3.6663e-10 10.644 5.4129e-06 3.4716e-09
24 3.8416e-09 2.7006e-11 1.2128 1.3836e-07 3.8397e-09
<lo_statistics>
<cumulated_time> 7.303325 </cumulated_time>
</lo_statistics>
