0.10868E-06 0.73682E-09 0.00000E+01 225030 0 0 5627 0.51800E+11 0.00000E+01 0.10804E-06 0.00000E+01 0.00000E+01 0
1 1.0852e-07 3.8574e-09 3.5545 1.0916e-05 1.0845e-07
2 1.1019e-07 2.0119e-09 2.5821 5.318e-06 1.1001e-07
3 1.0974e-07 1.3596e-09 2.4779 2.4265e-05 1.0823e-07
4 1.1582e-07 4.3508e-09 3.7567 1.2331e-05 1.1579e-07
5 1.0989e-07 2.2265e-09 2.8653 8.0961e-06 1.0978e-07
6 1.0709e-07 1.3303e-09 2.4846 6.5883e-06 1.0683e-07
7 1.0622e-07 3.6383e-09 3.4251 1.179e-05 1.0241e-07
8 1.0562e-07 1.9242e-09 2.5765 6.6601e-06 1.0535e-07
9 1.0882e-07 1.2159e-09 2.2345 5.0014e-06 1.0831e-07
<lo_statistics>
<cumulated_time> 5.9637519999999995 </cumulated_time>
</lo_statistics>
