0.29044E-07 0.16584E-09 0.00000E+01 215050 0 0 11453 0.39410E+12 0.00000E+01 0.28940E-07 0.00000E+01 0.00000E+01 0
1 2.2333e-08 2.9516e-09 9.3454 8.3708e-06 2.2326e-08
2 2.8597e-08 1.0267e-09 3.5902 2.477e-06 2.8574e-08
3 2.8777e-08 3.6257e-10 1.7818 9.2775e-07 2.8702e-08
4 3.04e-08 9.5964e-10 3.1567 2.6022e-06 3.0378e-08
5 2.9173e-08 5.9757e-10 2.8968 1.014e-05 2.9128e-08
6 2.9103e-08 1.663e-10 1.1429 8.6977e-07 2.8995e-08
7 2.7249e-08 4.4084e-09 11.44 1.248e-05 2.7246e-08
8 2.937e-08 9.5419e-10 3.2489 2.2006e-06 2.9191e-08
9 2.9511e-08 3.6276e-10 1.7384 8.1364e-07 2.9452e-08
10 2.3614e-08 3.0852e-09 9.2386 7.439e-06 2.3567e-08
11 2.7851e-08 8.4081e-10 3.019 1.8222e-06 2.7802e-08
12 2.8793e-08 3.3423e-10 1.6416 9.654e-07 2.8718e-08
13 3.687e-08 5.4607e-09 10.473 1.2066e-05 3.6858e-08
14 2.8853e-08 8.5345e-10 2.9579 1.9759e-06 2.8768e-08
15 2.9262e-08 3.204e-10 1.5484 9.2902e-07 2.9038e-08
<lo_statistics>
<cumulated_time> 5.906258 </cumulated_time>
</lo_statistics>
