0.46954E-06 0.36924E-08 0.00000E+01 53318 0 0 3041 0.64800E+10 0.00000E+01 0.46780E-06 0.00000E+01 0.00000E+01 0
1 4.1685e-07 4.3591e-08 6.4521 5.5589e-05 4.168e-07
2 4.6165e-07 1.2885e-08 2.4354 1.4535e-05 4.6152e-07
3 4.6367e-07 6.0247e-09 1.6034 9.9e-06 4.6356e-07
4 5.3324e-07 5.2679e-08 6.0955 5.2609e-05 5.3321e-07
5 4.8054e-07 1.1712e-08 2.1267 1.0304e-05 4.8035e-07
6 4.7455e-07 5.5853e-09 1.4524 2.9859e-05 4.704e-07
<lo_statistics>
<cumulated_time> 1.6636479999999998 </cumulated_time>
</lo_statistics>
