0.53607E-07 0.23480E-09 0.00000E+01 234022 0 0 12803 0.23880E+12 0.00000E+01 0.53537E-07 0.00000E+01 0.00000E+01 0
1 4.3208e-08 4.742e-09 6.0102 5.9494e-06 4.3155e-08
2 5.533e-08 1.7657e-09 2.4714 1.7857e-06 5.5197e-08
3 5.3553e-08 7.2403e-10 1.4808 8.1819e-07 5.3508e-08
4 4.752e-08 5.9109e-09 6.8119 8.7711e-06 4.74e-08
5 5.5232e-08 1.9501e-09 2.7345 2.9024e-06 5.5194e-08
6 5.3389e-08 7.1204e-10 1.4607 8.5368e-07 5.3375e-08
7 5.4483e-08 6.3713e-09 6.4041 7.7642e-06 5.4483e-08
8 5.1645e-08 1.6207e-09 2.4305 1.7771e-06 5.1632e-08
9 5.3051e-08 7.2773e-10 1.5024 1.156e-06 5.2985e-08
10 5.7407e-08 6.209e-09 5.923 7.5297e-06 5.7405e-08
11 5.438e-08 1.7024e-09 2.4245 1.8164e-06 5.4286e-08
12 5.4461e-08 7.4412e-10 1.4965 9.1411e-07 5.4379e-08
13 4.8973e-08 5.7251e-09 6.4019 6.6818e-06 4.897e-08
14 5.176e-08 1.7049e-09 2.5509 2.3077e-06 5.173e-08
15 5.4663e-08 8.3259e-10 1.6682 1.3954e-06 5.4572e-08
16 5.4317e-08 1.9233e-09 2.7422 2.826e-06 5.4284e-08
17 5.5604e-08 8.972e-10 1.7673 4.2238e-06 5.4838e-08
18 5.3635e-08 4.2682e-10 1.2326 2.0446e-06 5.3544e-08
19 5.0497e-08 5.9381e-09 6.4398 7.0614e-06 5.0495e-08
20 5.3177e-08 1.6295e-09 2.3732 1.636e-06 5.3166e-08
21 5.3004e-08 6.8405e-10 1.4135 1.1328e-06 5.2961e-08
22 5.0846e-08 6.5925e-09 7.1004 1.016e-05 5.083e-08
23 5.3307e-08 1.8148e-09 2.6367 2.998e-06 5.3262e-08
24 5.3867e-08 8.0807e-10 1.643 1.5339e-06 5.3809e-08
25 5.2723e-08 6.6321e-09 6.8887 9.2994e-06 5.2723e-08
26 5.2619e-08 1.6421e-09 2.4169 2.07e-06 5.2605e-08
27 5.3387e-08 6.9945e-10 1.435 7.9419e-07 5.3328e-08
28 5.3944e-08 7.1628e-09 7.2716 8.8906e-06 5.3804e-08
29 5.2877e-08 1.6263e-09 2.382 2.2337e-06 5.2873e-08
30 5.3445e-08 7.0036e-10 1.4353 8.9279e-07 5.34e-08
<lo_statistics>
<cumulated_time> 7.721589 </cumulated_time>
</lo_statistics>
