0.26130E-06 0.14872E-08 0.00000E+01 215050 0 0 11320 0.43320E+11 0.00000E+01 0.26037E-06 0.00000E+01 0.00000E+01 0
1 2.0099e-07 2.6564e-08 9.3454 7.5337e-05 2.0094e-07
2 2.5543e-07 8.9579e-09 3.507 2.0493e-05 2.5522e-07
3 2.5875e-07 3.2717e-09 1.7882 8.1064e-06 2.5818e-07
4 2.736e-07 8.6368e-09 3.1567 2.342e-05 2.7341e-07
5 2.6256e-07 5.3782e-09 2.8968 9.126e-05 2.6215e-07
6 2.6193e-07 1.4966e-09 1.1428 7.8349e-06 2.6096e-07
7 2.4524e-07 3.9676e-08 11.44 0.00011232 2.4522e-07
8 2.6433e-07 8.5877e-09 3.2489 1.9806e-05 2.6272e-07
9 2.656e-07 3.2648e-09 1.7384 7.3228e-06 2.6506e-07
10 2.1253e-07 2.7767e-08 9.2386 6.6951e-05 2.121e-07
11 2.5079e-07 7.5617e-09 3.0151 1.6415e-05 2.5036e-07
12 2.5902e-07 2.9856e-09 1.6301 6.8057e-06 2.5834e-07
13 3.3183e-07 4.9147e-08 10.473 0.0001086 3.3173e-07
14 2.5968e-07 7.681e-09 2.9579 1.7783e-05 2.5891e-07
15 2.6336e-07 2.8836e-09 1.5484 8.3612e-06 2.6134e-07
<lo_statistics>
<cumulated_time> 5.887008 </cumulated_time>
</lo_statistics>
