0.37196E-10 0.13709E-12 0.00000E+01 314024 0 0 18027 0.48420E+15 0.00000E+01 0.37195E-10 0.00000E+01 0.00000E+01 0
1 3.9311e-11 4.2184e-12 6.2681 5.5495e-09 3.9311e-11
2 3.8584e-11 1.0731e-12 2.2975 1.4436e-09 3.8509e-11
3 3.7425e-11 4.6668e-13 1.4568 6.3653e-10 3.7425e-11
4 4.1743e-11 4.1548e-12 5.8139 4.4415e-09 4.1743e-11
5 3.736e-11 9.4507e-13 2.0896 8.9374e-10 3.736e-11
6 3.7314e-11 4.1856e-13 1.3105 4.9845e-10 3.7314e-11
7 3.8796e-11 4.6853e-12 7.0542 7.4479e-09 3.8796e-11
8 3.6355e-11 1.1897e-12 2.7033 1.6984e-09 3.6355e-11
9 3.7714e-11 5.3536e-13 1.6584 6.8084e-10 3.7714e-11
10 3.1602e-11 2.9816e-12 5.5111 3.4797e-09 3.1602e-11
11 3.715e-11 1.1236e-12 2.4984 1.9254e-09 3.715e-11
12 3.6553e-11 4.3472e-13 1.3894 5.9876e-10 3.6553e-11
13 4.8783e-11 5.9676e-12 7.1456 1.0794e-08 4.8783e-11
14 3.5783e-11 1.0357e-12 2.391 1.3001e-09 3.5783e-11
15 3.7725e-11 5.0183e-13 1.5541 8.5275e-10 3.7725e-11
16 3.2341e-11 3.3403e-12 6.0329 3.929e-09 3.2341e-11
17 3.8221e-11 1.0581e-12 2.2869 1.4744e-09 3.8221e-11
18 3.7194e-11 4.3e-13 1.3506 5.7529e-10 3.719e-11
19 3.9889e-11 3.5607e-12 5.2141 4.0483e-09 3.9889e-11
20 3.5373e-11 9.861e-13 2.3029 1.6938e-09 3.5373e-11
21 3.6936e-11 4.199e-13 1.3281 5.1946e-10 3.6936e-11
22 3.797e-11 4.1379e-12 6.3655 4.5377e-09 3.797e-11
23 3.7088e-11 9.8507e-13 2.1941 1.4302e-09 3.7088e-11
24 3.7205e-11 4.2842e-13 1.3453 5.8025e-10 3.7205e-11
25 3.9756e-11 4.0643e-12 5.9715 5.3875e-09 3.9756e-11
26 3.8532e-11 1.0405e-12 2.2308 1.4924e-09 3.8532e-11
27 3.761e-11 4.4133e-13 1.3709 5.1976e-10 3.761e-11
28 3.9996e-11 1.2859e-12 2.6558 1.939e-09 3.9996e-11
29 3.7818e-11 6.0289e-13 1.8624 1.1098e-09 3.7818e-11
30 3.7341e-11 3.2396e-13 1.4334 6.6355e-10 3.7341e-11
31 3.2941e-11 3.5807e-12 6.3495 5.2688e-09 3.2941e-11
32 3.7418e-11 9.5664e-13 2.1119 1.0453e-09 3.7418e-11
33 3.6744e-11 4.2639e-13 1.3557 5.1441e-10 3.6744e-11
34 3.6293e-11 4.0035e-12 6.4435 5.1082e-09 3.6293e-11
35 3.5696e-11 9.2645e-13 2.144 1.2077e-09 3.5695e-11
36 3.6483e-11 4.3165e-13 1.3822 4.9412e-10 3.6483e-11
<lo_statistics>
<cumulated_time> 15.175638999999999 </cumulated_time>
</lo_statistics>
