0.37190E-10 0.16845E-12 0.00000E+01 279220 0 0 15448 0.41500E+15 0.00000E+01 0.37190E-10 0.00000E+01 0.00000E+01 0
1 3.714e-11 5.2485e-12 7.4658 8.7898e-09 3.714e-11
2 3.6749e-11 1.273e-12 2.5881 1.7303e-09 3.6749e-11
3 3.7084e-11 5.7089e-13 1.6266 8.1672e-10 3.7084e-11
4 3.8379e-11 1.6083e-12 3.131 2.3917e-09 3.8379e-11
5 3.7443e-11 7.4989e-13 2.1161 1.2808e-09 3.7443e-11
6 3.8094e-11 4.4106e-13 1.7301 1.3556e-09 3.809e-11
7 4.0144e-11 4.666e-12 6.1405 5.2564e-09 4.0144e-11
8 3.4518e-11 1.0121e-12 2.1906 1.3012e-09 3.4518e-11
9 3.8058e-11 4.9714e-13 1.3802 4.6201e-10 3.8058e-11
10 4.444e-11 5.5865e-12 6.6411 5.8508e-09 4.444e-11
11 3.6565e-11 1.0385e-12 2.1221 1.0137e-09 3.6565e-11
12 3.7397e-11 4.8317e-13 1.3651 5.2525e-10 3.7397e-11
13 3.978e-11 6.3858e-12 8.4806 1.2088e-08 3.978e-11
14 3.6485e-11 1.1373e-12 2.3289 1.0712e-09 3.6485e-11
15 3.6446e-11 5.3353e-13 1.5467 7.064e-10 3.6446e-11
16 3.114e-11 3.9494e-12 6.7004 6.7212e-09 3.114e-11
17 3.7884e-11 1.4984e-12 2.9551 3.3772e-09 3.7884e-11
18 3.6804e-11 5.1441e-13 1.4768 5.6265e-10 3.6804e-11
19 3.4842e-11 4.1003e-12 6.2171 4.6339e-09 3.4842e-11
20 3.5173e-11 1.0879e-12 2.3108 1.6678e-09 3.5173e-11
21 3.7866e-11 5.8172e-13 1.6232 7.737e-10 3.7866e-11
22 3.104e-11 4.5023e-12 7.6629 7.8518e-09 3.104e-11
23 3.6031e-11 1.1305e-12 2.3441 9.779e-10 3.6031e-11
24 3.7471e-11 5.1031e-13 1.439 5.9487e-10 3.7471e-11
25 3.6435e-11 1.3435e-12 2.755 1.9254e-09 3.6435e-11
26 3.796e-11 6.0568e-13 1.6859 9.3683e-10 3.796e-11
27 3.6979e-11 3.2672e-13 1.3202 6.5478e-10 3.6979e-11
28 4.2003e-11 4.7423e-12 5.9647 4.5646e-09 4.2003e-11
29 3.5614e-11 1.0514e-12 2.2057 1.1283e-09 3.5614e-11
30 3.7156e-11 4.8964e-13 1.3924 5.314e-10 3.7155e-11
31 3.651e-11 4.0028e-12 5.7921 4.0875e-09 3.651e-11
32 3.6825e-11 1.1833e-12 2.4008 1.406e-09 3.6825e-11
33 3.6823e-11 4.9069e-13 1.408 7.0062e-10 3.6823e-11
34 4.8936e-11 6.0134e-12 6.4919 6.6375e-09 4.8936e-11
35 3.7743e-11 1.0565e-12 2.0913 8.1582e-10 3.7743e-11
36 3.7568e-11 4.7159e-13 1.3263 4.3155e-10 3.7568e-11
<lo_statistics>
<cumulated_time> 14.516096999999998 </cumulated_time>
</lo_statistics>
