0.45574E-08 0.16093E-10 0.00000E+01 259587 0 0 14483 0.31750E+13 0.00000E+01 0.45536E-08 0.00000E+01 0.00000E+01 0
1 5.2622e-09 7.1435e-10 8.7124 1.9352e-06 5.2622e-09
2 4.3819e-09 1.3144e-10 2.7226 2.3674e-07 4.3819e-09
3 4.5002e-09 6.1781e-11 1.7622 1.2964e-07 4.4999e-09
4 4.4343e-09 4.8509e-10 7.0209 9.4901e-07 4.4343e-09
5 4.6332e-09 1.3108e-10 2.5678 2.0631e-07 4.6283e-09
6 4.449e-09 5.9631e-11 1.7204 1.2449e-07 4.4489e-09
7 4.9936e-09 4.4625e-10 5.7354 6.4678e-07 4.9936e-09
8 4.3946e-09 1.0481e-10 2.1647 1.0883e-07 4.3825e-09
9 4.5291e-09 4.6915e-11 1.3296 6.1704e-08 4.5278e-09
10 4.6994e-09 4.3843e-10 5.9877 5.4111e-07 4.6994e-09
11 4.6975e-09 1.182e-10 2.2838 2.2955e-07 4.6974e-09
12 4.5901e-09 4.9555e-11 1.3858 7.7861e-08 4.5773e-09
13 4.4086e-09 3.7508e-10 5.4603 4.0488e-07 4.4086e-09
14 4.4325e-09 1.0804e-10 2.2124 1.3335e-07 4.4324e-09
15 4.6134e-09 4.9474e-11 1.3765 1.2543e-07 4.5955e-09
16 4.2701e-09 3.9572e-10 5.9477 4.9594e-07 4.2701e-09
17 4.6065e-09 1.0937e-10 2.1549 1.336e-07 4.6007e-09
18 4.5772e-09 4.8273e-11 1.3537 6.4206e-08 4.5769e-09
19 4.6086e-09 4.7375e-10 6.5975 8.1184e-07 4.6086e-09
20 4.5177e-09 1.1e-10 2.2099 1.2357e-07 4.5173e-09
21 4.5473e-09 4.8361e-11 1.3651 8.5673e-08 4.5472e-09
22 4.2653e-09 4.1216e-10 6.2017 5.4983e-07 4.2653e-09
23 4.7363e-09 1.1844e-10 2.2698 1.3364e-07 4.7362e-09
24 4.5802e-09 5.0672e-11 1.4201 7.5169e-08 4.5782e-09
25 4.7913e-09 4.3732e-10 5.8579 5.507e-07 4.7913e-09
26 4.6165e-09 1.0767e-10 2.1169 1.5809e-07 4.6115e-09
27 4.6199e-09 4.7625e-11 1.3232 6.4967e-08 4.6193e-09
<lo_statistics>
<cumulated_time> 7.814178999999998 </cumulated_time>
</lo_statistics>
