0.57425E-07 0.27041E-09 0.00000E+01 262306 0 0 14698 0.25590E+12 0.00000E+01 0.57240E-07 0.00000E+01 0.00000E+01 0
1 5.6698e-08 2.1813e-09 2.7721 2.3254e-06 5.6534e-08
2 5.7742e-08 1.0192e-09 1.7987 1.6706e-06 5.7613e-08
3 5.7233e-08 5.4553e-10 1.3736 1.1025e-06 5.7127e-08
4 5.8196e-08 8.3366e-09 7.2987 8.8832e-06 5.8178e-08
5 5.7037e-08 1.8583e-09 2.3476 2.0867e-06 5.7018e-08
6 5.7642e-08 8.6932e-10 1.5368 1.6205e-06 5.7292e-08
7 5.1889e-08 6.2946e-09 6.1808 6.3112e-06 5.1886e-08
8 5.8143e-08 2.0425e-09 2.5312 3.5501e-06 5.8131e-08
9 5.6645e-08 7.793e-10 1.4019 7.7802e-07 5.6557e-08
10 5.6204e-08 2.0722e-09 2.6566 2.6012e-06 5.5782e-08
11 5.8344e-08 9.8458e-10 1.7196 4.0879e-06 5.7464e-08
12 5.7033e-08 4.7951e-10 1.2116 6.5829e-07 5.6873e-08
13 6.7324e-08 8.874e-09 6.7158 1.098e-05 6.7267e-08
14 5.8241e-08 1.9029e-09 2.3542 2.1386e-06 5.8215e-08
15 5.7028e-08 8.2668e-10 1.4772 9.7709e-07 5.6674e-08
16 6.3196e-08 8.1321e-09 6.5564 1.1824e-05 6.3192e-08
17 5.8073e-08 1.9089e-09 2.3686 1.8767e-06 5.8037e-08
18 5.806e-08 8.1352e-10 1.4278 1.0565e-06 5.8018e-08
19 5.1662e-08 6.4685e-09 6.3795 5.105e-06 5.1643e-08
20 5.7019e-08 1.7679e-09 2.2342 1.2832e-06 5.6973e-08
21 5.775e-08 8.2765e-10 1.4604 1.254e-06 5.7634e-08
22 5.2463e-08 1.7978e-09 2.4692 2.0014e-06 5.2452e-08
23 5.8729e-08 9.3719e-10 1.6261 1.3652e-06 5.8147e-08
24 5.7257e-08 5.2872e-10 1.3307 1.2019e-06 5.7092e-08
25 4.7358e-08 6.9916e-09 7.5221 8.8035e-06 4.7334e-08
26 5.3245e-08 1.8097e-09 2.449 1.9567e-06 5.3223e-08
27 5.7484e-08 8.4926e-10 1.5055 1.0899e-06 5.7399e-08
28 4.4091e-08 5.0443e-09 5.8291 6.0123e-06 4.4085e-08
29 5.7389e-08 1.8963e-09 2.381 1.7126e-06 5.7299e-08
30 5.8123e-08 8.5914e-10 1.5063 2.1254e-06 5.7594e-08
31 5.6177e-08 7.4089e-09 6.7197 1.1627e-05 5.6175e-08
32 5.769e-08 1.9076e-09 2.3826 2.1261e-06 5.7645e-08
33 5.7935e-08 8.146e-10 1.4328 7.6516e-07 5.7899e-08
<lo_statistics>
<cumulated_time> 9.093456 </cumulated_time>
</lo_statistics>
