0.13298E-10 0.19142E-12 0.00000E+01 163154 0 0 2241 0.16810E+15 0.00000E+01 0.13293E-10 0.00000E+01 0.00000E+01 0
1 1.217e-11 4.3096e-13 4.6403 3.1816e-09 1.2158e-11
2 1.3232e-11 2.9341e-13 4.1094 1.8696e-09 1.3223e-11
3 1.3565e-11 1.9212e-13 3.712 1.289e-09 1.3561e-11
4 1.4283e-11 1.7784e-12 8.1583 3.0305e-09 1.4282e-11
5 1.3811e-11 5.2729e-13 3.5376 1.1369e-09 1.3805e-11
6 1.3116e-11 2.3604e-13 2.3582 4.9429e-10 1.3113e-11
<lo_statistics>
<cumulated_time> 6.668089 </cumulated_time>
</lo_statistics>
