0.94954E-06 0.67265E-08 0.00000E+01 180040 0 0 6461 0.67900E+10 0.00000E+01 0.94947E-06 0.00000E+01 0.00000E+01 0
1 8.2334e-07 6.8507e-08 5.8835 0.00012278 8.2329e-07
2 9.0797e-07 2.7884e-08 3.071 6.1366e-05 9.0793e-07
3 9.4502e-07 1.4972e-08 2.2406 3.4049e-05 9.4483e-07
4 9.8678e-07 8.4746e-08 6.0727 0.0001532 9.867e-07
5 9.1734e-07 2.3845e-08 2.5993 2.8738e-05 9.1733e-07
6 9.623e-07 1.331e-08 1.956 2.01e-05 9.6226e-07
7 9.0334e-07 7.4099e-08 5.8003 0.00014244 9.0332e-07
8 9.7374e-07 2.5585e-08 2.6275 4.6068e-05 9.7368e-07
9 9.5288e-07 1.2763e-08 1.8943 2.2504e-05 9.5285e-07
10 9.8423e-07 3.2772e-08 3.3298 9.2769e-05 9.8416e-07
11 9.4308e-07 1.6292e-08 2.4431 6.6782e-05 9.4304e-07
12 9.5642e-07 9.862e-09 2.0623 4.1818e-05 9.5635e-07
<lo_statistics>
<cumulated_time> 4.908170999999999 </cumulated_time>
</lo_statistics>
