0.13523E-08 0.56831E-11 0.00000E+01 218710 0 0 12403 0.91740E+13 0.00000E+01 0.13521E-08 0.00000E+01 0.00000E+01 0
1 1.3386e-09 1.6725e-10 6.9821 2.1354e-07 1.3386e-09
2 1.3859e-09 4.1416e-11 2.3618 4.8057e-08 1.3859e-09
3 1.3722e-09 1.7591e-11 1.4328 2.7492e-08 1.3722e-09
4 1.1631e-09 1.3777e-10 6.6195 1.5841e-07 1.1631e-09
5 1.3997e-09 4.3405e-11 2.4509 7.711e-08 1.3997e-09
6 1.348e-09 1.6929e-11 1.4037 1.7916e-08 1.3478e-09
7 1.4376e-09 1.7795e-10 6.9175 2.6667e-07 1.4376e-09
8 1.347e-09 3.8166e-11 2.2394 5.2656e-08 1.3469e-09
9 1.3665e-09 1.6874e-11 1.3801 2.5842e-08 1.3663e-09
10 1.4565e-09 1.7218e-10 6.6065 1.6305e-07 1.4565e-09
11 1.3958e-09 3.8483e-11 2.1789 3.6976e-08 1.3958e-09
12 1.3815e-09 1.6465e-11 1.332 2.1885e-08 1.3815e-09
13 1.122e-09 1.3498e-10 6.723 2.31e-07 1.122e-09
14 1.3771e-09 4.3111e-11 2.4741 4.9257e-08 1.3771e-09
15 1.3344e-09 1.7559e-11 1.4707 2.8687e-08 1.3344e-09
16 1.1889e-09 1.4236e-10 6.6918 1.6616e-07 1.1888e-09
17 1.3511e-09 4.442e-11 2.5984 7.585e-08 1.3511e-09
18 1.3297e-09 1.8674e-11 1.5696 2.4889e-08 1.3285e-09
19 1.1474e-09 1.5807e-10 7.6988 1.818e-07 1.1474e-09
20 1.4213e-09 4.19e-11 2.3299 5.8918e-08 1.4213e-09
21 1.3361e-09 1.6661e-11 1.3937 1.9038e-08 1.336e-09
22 1.5361e-09 1.822e-10 6.6284 1.8258e-07 1.5361e-09
23 1.3127e-09 3.9278e-11 2.3647 4.5352e-08 1.3127e-09
24 1.3576e-09 1.7027e-11 1.4018 1.9572e-08 1.3576e-09
25 1.1901e-09 1.5845e-10 7.4403 2.3764e-07 1.1901e-09
26 1.3411e-09 3.9565e-11 2.3316 4.07e-08 1.3411e-09
27 1.3395e-09 1.6982e-11 1.417 2.367e-08 1.3395e-09
28 1.5082e-09 2.0402e-10 7.5598 2.4306e-07 1.5082e-09
29 1.3367e-09 3.9567e-11 2.3394 4.6777e-08 1.3367e-09
30 1.3368e-09 1.7904e-11 1.4969 2.5927e-08 1.3368e-09
<lo_statistics>
<cumulated_time> 7.293405 </cumulated_time>
</lo_statistics>
