0.90605E-10 0.31994E-12 0.00000E+01 259587 0 0 14483 0.15970E+15 0.00000E+01 0.90530E-10 0.00000E+01 0.00000E+01 0
1 1.0462e-10 1.4202e-11 8.7124 3.8473e-08 1.0462e-10
2 8.7116e-11 2.6132e-12 2.7226 4.7067e-09 8.7116e-11
3 8.9469e-11 1.2283e-12 1.7622 2.5773e-09 8.9462e-11
4 8.8158e-11 9.6441e-12 7.0209 1.8867e-08 8.8158e-11
5 9.2112e-11 2.6059e-12 2.5678 4.1017e-09 9.2015e-11
6 8.8451e-11 1.1855e-12 1.7204 2.475e-09 8.8449e-11
7 9.9277e-11 8.8719e-12 5.7354 1.2859e-08 9.9277e-11
8 8.7369e-11 2.0838e-12 2.1647 2.1637e-09 8.7127e-11
9 9.0043e-11 9.3272e-13 1.3296 1.2267e-09 9.0018e-11
10 9.3428e-11 8.7165e-12 5.9877 1.0758e-08 9.3428e-11
11 9.339e-11 2.3498e-12 2.2838 4.5638e-09 9.3389e-11
12 9.1256e-11 9.8521e-13 1.3858 1.5479e-09 9.1001e-11
13 8.7647e-11 7.457e-12 5.4603 8.0494e-09 8.7647e-11
14 8.8122e-11 2.148e-12 2.2124 2.6512e-09 8.8121e-11
15 9.1719e-11 9.836e-13 1.3765 2.4936e-09 9.1362e-11
16 8.4893e-11 7.8673e-12 5.9477 9.8597e-09 8.4893e-11
17 9.1582e-11 2.1744e-12 2.1549 2.6561e-09 9.1466e-11
18 9.0998e-11 9.5971e-13 1.3537 1.2765e-09 9.0993e-11
19 9.1623e-11 9.4186e-12 6.5975 1.614e-08 9.1623e-11
20 8.9816e-11 2.1869e-12 2.2099 2.4568e-09 8.9808e-11
21 9.0405e-11 9.6146e-13 1.3651 1.7033e-09 9.0403e-11
22 8.4799e-11 8.1941e-12 6.2017 1.0931e-08 8.4798e-11
23 9.4162e-11 2.3548e-12 2.2698 2.6568e-09 9.4161e-11
24 9.1059e-11 1.0074e-12 1.4201 1.4944e-09 9.1019e-11
25 9.5255e-11 8.6943e-12 5.8579 1.0948e-08 9.5255e-11
26 9.178e-11 2.1406e-12 2.1169 3.143e-09 9.1681e-11
27 9.1848e-11 9.4682e-13 1.3232 1.2916e-09 9.1837e-11
<lo_statistics>
<cumulated_time> 12.234736 </cumulated_time>
</lo_statistics>
