0.42852E-12 0.12693E-14 0.00000E+01 3200160 0 0 23847 0.55480E+17 0.00000E+01 0.42850E-12 0.00000E+01 0.00000E+01 0
1 4.0285e-13 1.5337e-14 5.3842 1.2958e-10 4.0285e-13
2 4.3012e-13 1.0205e-14 4.7452 7.5029e-11 4.3012e-13
3 4.229e-13 6.1741e-15 4.1294 6.3713e-11 4.229e-13
4 4.3252e-13 1.1387e-14 5.2652 8.5671e-11 4.3252e-13
5 4.2686e-13 7.2153e-15 4.781 8.3518e-11 4.2686e-13
6 4.3943e-13 5.1541e-15 4.6916 1.0436e-10 4.3943e-13
7 4.0879e-13 1.0765e-14 5.2666 8.995e-11 4.0879e-13
8 4.2692e-13 7.5162e-15 4.9796 8.0898e-11 4.2691e-13
9 4.192e-13 5.1768e-15 4.9397 9.3054e-11 4.1876e-13
10 4.4405e-13 2.6007e-14 5.8567 8.78e-11 4.4405e-13
11 4.4053e-13 1.2985e-14 4.1686 6.7787e-11 4.4052e-13
12 4.2221e-13 6.765e-15 3.2045 2.9894e-11 4.2221e-13
13 4.2644e-13 1.4217e-14 4.7148 8.5094e-11 4.2644e-13
14 4.2104e-13 8.0303e-15 3.8146 4.6505e-11 4.2103e-13
15 4.3314e-13 5.5577e-15 3.6292 4.9056e-11 4.331e-13
16 4.2612e-13 1.4553e-14 9.6599 3.3512e-10 4.2612e-13
17 4.3468e-13 9.7756e-15 8.9957 2.4945e-10 4.3468e-13
18 4.3e-13 6.5678e-15 8.6403 2.8717e-10 4.3e-13
19 4.2798e-13 1.39e-14 6.4956 1.8149e-10 4.2798e-13
20 4.3019e-13 9.3123e-15 6.1227 1.3656e-10 4.3019e-13
21 4.2536e-13 5.8942e-15 5.5427 1.2886e-10 4.2536e-13
22 4.1203e-13 2.524e-14 6.1258 9.6019e-11 4.1203e-13
23 4.3986e-13 1.4899e-14 4.7902 1.179e-10 4.3986e-13
24 4.325e-13 7.2769e-15 3.365 4.1376e-11 4.325e-13
25 4.3396e-13 1.2847e-14 4.1865 5.2903e-11 4.3396e-13
26 4.403e-13 8.6472e-15 3.9278 5.3718e-11 4.403e-13
27 4.3183e-13 5.4021e-15 3.5383 5.0967e-11 4.3183e-13
28 4.4297e-13 2.6924e-14 6.078 1.1556e-10 4.4297e-13
29 4.2683e-13 1.2192e-14 4.0394 5.9051e-11 4.2683e-13
30 4.1477e-13 6.9028e-15 3.3285 3.1038e-11 4.1477e-13
31 4.0167e-13 2.0881e-14 5.1985 5.841e-11 4.0167e-13
32 4.4646e-13 1.3926e-14 4.4113 8.4338e-11 4.4646e-13
33 4.2755e-13 6.837e-15 3.1982 3.1276e-11 4.2755e-13
34 4.0068e-13 2.2766e-14 5.6819 8.7174e-11 4.0068e-13
35 4.075e-13 1.1738e-14 4.0735 4.795e-11 4.075e-13
36 4.1433e-13 7.1735e-15 3.4627 3.7354e-11 4.1433e-13
37 4.2304e-13 1.3265e-14 4.4344 6.5903e-11 4.2304e-13
38 4.3471e-13 8.7086e-15 4.0066 6.9023e-11 4.3471e-13
39 4.3068e-13 5.3158e-15 3.4911 3.8391e-11 4.3068e-13
40 4.3844e-13 1.1031e-14 5.032 9.3175e-11 4.3844e-13
41 4.3866e-13 7.4904e-15 4.8297 1.3876e-10 4.3865e-13
42 4.3053e-13 4.5849e-15 4.2597 7.2549e-11 4.3053e-13
43 4.3322e-13 1.3308e-14 4.3442 7.5289e-11 4.3322e-13
44 4.4015e-13 7.68e-15 3.4897 3.4056e-11 4.4015e-13
45 4.341e-13 4.8316e-15 3.1481 3.4316e-11 4.341e-13
46 4.424e-13 1.3859e-14 4.4302 5.4951e-11 4.424e-13
47 4.421e-13 8.3575e-15 3.7809 6.9509e-11 4.421e-13
48 4.3397e-13 5.3474e-15 3.4852 4.4787e-11 4.3397e-13
<lo_statistics>
<cumulated_time> 113.97058100000001 </cumulated_time>
</lo_statistics>
